image,class
cardboard49_aug.jpg,3
paper425.jpg,2
trash44.jpg,6
glass183.jpg,1
cardboard196.jpg,3
cardboard148_aug.jpg,3
metal214_aug.jpg,5
plastic20_aug.jpg,4
paper32_aug.jpg,2
glass227_aug.jpg,1
paper174_aug.jpg,2
plastic317_aug.jpg,4
glass378.jpg,1
glass396.jpg,1
metal258.jpg,5
glass345_aug.jpg,1
glass243.jpg,1
plastic324.jpg,4
paper252_aug.jpg,2
paper372_aug.jpg,2
glass468.jpg,1
plastic238_aug.jpg,4
metal329_aug.jpg,5
glass490.jpg,1
glass491.jpg,1
plastic334_aug.jpg,4
metal50_aug.jpg,5
cardboard46.jpg,3
paper548.jpg,2
cardboard300_aug.jpg,3
paper126.jpg,2
metal153_aug.jpg,5
paper430_aug.jpg,2
metal32_aug.jpg,5
plastic388.jpg,4
glass358_aug.jpg,1
metal242.jpg,5
trash133_aug.jpg,6
plastic363.jpg,4
cardboard173_aug.jpg,3
paper530_aug.jpg,2
plastic41.jpg,4
plastic117.jpg,4
plastic290.jpg,4
plastic69_aug.jpg,4
paper145_aug.jpg,2
paper512.jpg,2
glass463.jpg,1
glass186_aug.jpg,1
glass267.jpg,1
paper370_aug.jpg,2
cardboard8_aug.jpg,3
paper53_aug.jpg,2
trash105.jpg,6
cardboard201_aug.jpg,3
cardboard181.jpg,3
glass367_aug.jpg,1
plastic447_aug.jpg,4
plastic221.jpg,4
plastic212.jpg,4
cardboard378_aug.jpg,3
plastic232_aug.jpg,4
glass141.jpg,1
plastic470_aug.jpg,4
glass128_aug.jpg,1
cardboard279_aug.jpg,3
plastic108.jpg,4
trash93_aug.jpg,6
paper274.jpg,2
metal394.jpg,5
glass405_aug.jpg,1
metal342_aug.jpg,5
glass307_aug.jpg,1
cardboard79.jpg,3
metal82.jpg,5
paper191.jpg,2
glass169.jpg,1
plastic476.jpg,4
plastic259.jpg,4
plastic156_aug.jpg,4
paper190.jpg,2
glass206.jpg,1
plastic114.jpg,4
plastic19.jpg,4
glass397_aug.jpg,1
paper75_aug.jpg,2
paper475.jpg,2
cardboard281_aug.jpg,3
cardboard90.jpg,3
paper38.jpg,2
paper77.jpg,2
paper90_aug.jpg,2
paper289.jpg,2
cardboard282.jpg,3
plastic22_aug.jpg,4
glass253.jpg,1
paper492.jpg,2
glass17.jpg,1
metal331_aug.jpg,5
plastic229.jpg,4
cardboard304_aug.jpg,3
metal156_aug.jpg,5
cardboard389.jpg,3
metal388.jpg,5
cardboard59.jpg,3
glass107.jpg,1
glass78_aug.jpg,1
paper430_aug.jpg,2
glass78_aug.jpg,1
plastic380_aug.jpg,4
trash5_aug.jpg,6
cardboard10_aug.jpg,3
metal31.jpg,5
cardboard39.jpg,3
cardboard151.jpg,3
paper367_aug.jpg,2
glass86.jpg,1
glass375_aug.jpg,1
plastic91_aug.jpg,4
paper570_aug.jpg,2
metal100.jpg,5
cardboard350.jpg,3
metal72_aug.jpg,5
cardboard256_aug.jpg,3
paper515_aug.jpg,2
paper354.jpg,2
paper11_aug.jpg,2
glass65.jpg,1
cardboard62.jpg,3
cardboard106_aug.jpg,3
paper18_aug.jpg,2
paper62_aug.jpg,2
paper204_aug.jpg,2
plastic153.jpg,4
paper373.jpg,2
plastic249_aug.jpg,4
paper258_aug.jpg,2
metal388_aug.jpg,5
trash35.jpg,6
glass470_aug.jpg,1
paper528_aug.jpg,2
paper78_aug.jpg,2
glass250.jpg,1
glass24.jpg,1
glass279_aug.jpg,1
plastic160.jpg,4
paper441.jpg,2
plastic271_aug.jpg,4
glass336_aug.jpg,1
plastic269_aug.jpg,4
metal122.jpg,5
paper330.jpg,2
cardboard234.jpg,3
plastic75.jpg,4
glass481_aug.jpg,1
paper227_aug.jpg,2
paper591.jpg,2
paper120.jpg,2
paper490.jpg,2
metal402_aug.jpg,5
plastic375_aug.jpg,4
glass437_aug.jpg,1
paper73.jpg,2
paper197.jpg,2
glass266_aug.jpg,1
metal376.jpg,5
glass229.jpg,1
metal155.jpg,5
cardboard75_aug.jpg,3
cardboard219_aug.jpg,3
cardboard361_aug.jpg,3
cardboard226_aug.jpg,3
paper464_aug.jpg,2
glass449.jpg,1
paper233_aug.jpg,2
plastic244_aug.jpg,4
glass61.jpg,1
cardboard273_aug.jpg,3
plastic373.jpg,4
paper362_aug.jpg,2
plastic58.jpg,4
glass128_aug.jpg,1
metal222.jpg,5
metal286_aug.jpg,5
metal3_aug.jpg,5
metal113_aug.jpg,5
plastic321_aug.jpg,4
paper518_aug.jpg,2
cardboard380.jpg,3
metal113.jpg,5
paper586_aug.jpg,2
plastic241.jpg,4
metal254_aug.jpg,5
plastic52.jpg,4
glass72_aug.jpg,1
plastic328_aug.jpg,4
plastic284.jpg,4
paper235.jpg,2
cardboard252.jpg,3
paper224.jpg,2
plastic143.jpg,4
paper298.jpg,2
metal19_aug.jpg,5
paper463_aug.jpg,2
plastic262_aug.jpg,4
cardboard140_aug.jpg,3
glass451_aug.jpg,1
glass376.jpg,1
metal285_aug.jpg,5
cardboard40.jpg,3
glass443.jpg,1
glass422_aug.jpg,1
glass484.jpg,1
paper261_aug.jpg,2
paper561_aug.jpg,2
metal320_aug.jpg,5
metal409.jpg,5
glass353_aug.jpg,1
metal234_aug.jpg,5
paper276_aug.jpg,2
plastic72.jpg,4
metal142_aug.jpg,5
paper230.jpg,2
glass295.jpg,1
cardboard334_aug.jpg,3
cardboard117.jpg,3
cardboard388_aug.jpg,3
glass494_aug.jpg,1
metal172_aug.jpg,5
glass496.jpg,1
cardboard376_aug.jpg,3
metal250_aug.jpg,5
paper233_aug.jpg,2
paper58_aug.jpg,2
cardboard249.jpg,3
paper241_aug.jpg,2
plastic115.jpg,4
glass244_aug.jpg,1
metal192_aug.jpg,5
cardboard217.jpg,3
glass193_aug.jpg,1
plastic478_aug.jpg,4
plastic53.jpg,4
glass96_aug.jpg,1
paper555.jpg,2
metal262.jpg,5
plastic356.jpg,4
plastic438_aug.jpg,4
glass478_aug.jpg,1
trash20.jpg,6
metal25.jpg,5
cardboard66_aug.jpg,3
cardboard11_aug.jpg,3
metal166.jpg,5
paper476_aug.jpg,2
glass339_aug.jpg,1
plastic321_aug.jpg,4
metal2_aug.jpg,5
paper307.jpg,2
cardboard241_aug.jpg,3
paper449_aug.jpg,2
glass82.jpg,1
metal226.jpg,5
trash98.jpg,6
paper340_aug.jpg,2
cardboard403_aug.jpg,3
trash112_aug.jpg,6
cardboard133_aug.jpg,3
plastic174.jpg,4
metal251.jpg,5
glass70.jpg,1
paper181.jpg,2
plastic280_aug.jpg,4
plastic17_aug.jpg,4
metal205_aug.jpg,5
plastic134_aug.jpg,4
paper169.jpg,2
paper356.jpg,2
cardboard238.jpg,3
paper187.jpg,2
paper412_aug.jpg,2
metal111_aug.jpg,5
glass341.jpg,1
paper316.jpg,2
metal55_aug.jpg,5
glass244_aug.jpg,1
paper31_aug.jpg,2
glass322_aug.jpg,1
glass455_aug.jpg,1
paper86_aug.jpg,2
glass295_aug.jpg,1
paper161.jpg,2
cardboard307_aug.jpg,3
cardboard61_aug.jpg,3
metal188.jpg,5
plastic116.jpg,4
cardboard244_aug.jpg,3
plastic245.jpg,4
glass4_aug.jpg,1
glass306_aug.jpg,1
metal7.jpg,5
cardboard233.jpg,3
paper415_aug.jpg,2
plastic75_aug.jpg,4
plastic97.jpg,4
paper295_aug.jpg,2
metal310_aug.jpg,5
glass310_aug.jpg,1
plastic24_aug.jpg,4
plastic137_aug.jpg,4
cardboard187.jpg,3
cardboard64.jpg,3
paper269.jpg,2
plastic249.jpg,4
paper506.jpg,2
trash72.jpg,6
paper239.jpg,2
paper386_aug.jpg,2
metal10_aug.jpg,5
plastic445.jpg,4
glass194.jpg,1
metal10_aug.jpg,5
paper290.jpg,2
glass305.jpg,1
cardboard375.jpg,3
paper63_aug.jpg,2
metal240.jpg,5
cardboard196_aug.jpg,3
cardboard348_aug.jpg,3
plastic330.jpg,4
cardboard253_aug.jpg,3
metal118_aug.jpg,5
plastic425_aug.jpg,4
plastic175.jpg,4
cardboard264_aug.jpg,3
paper8_aug.jpg,2
paper12.jpg,2
cardboard401_aug.jpg,3
paper204_aug.jpg,2
plastic438.jpg,4
paper422.jpg,2
metal371.jpg,5
plastic24.jpg,4
paper385.jpg,2
glass266_aug.jpg,1
paper218.jpg,2
glass181_aug.jpg,1
glass178.jpg,1
metal22_aug.jpg,5
glass483.jpg,1
metal55.jpg,5
plastic271.jpg,4
glass272.jpg,1
paper377_aug.jpg,2
metal187.jpg,5
trash35_aug.jpg,6
cardboard347.jpg,3
glass443_aug.jpg,1
plastic17.jpg,4
plastic20_aug.jpg,4
metal274_aug.jpg,5
cardboard380_aug.jpg,3
cardboard87_aug.jpg,3
paper328.jpg,2
trash25_aug.jpg,6
metal211.jpg,5
metal308_aug.jpg,5
metal304_aug.jpg,5
glass187.jpg,1
plastic70.jpg,4
glass322_aug.jpg,1
cardboard351.jpg,3
plastic5.jpg,4
glass274_aug.jpg,1
trash69_aug.jpg,6
paper39_aug.jpg,2
plastic414.jpg,4
trash11_aug.jpg,6
trash52_aug.jpg,6
cardboard300_aug.jpg,3
plastic2_aug.jpg,4
glass77.jpg,1
plastic120_aug.jpg,4
paper244.jpg,2
metal118_aug.jpg,5
metal279.jpg,5
cardboard37.jpg,3
paper196_aug.jpg,2
glass200.jpg,1
plastic462.jpg,4
cardboard318_aug.jpg,3
metal159.jpg,5
trash81_aug.jpg,6
paper538_aug.jpg,2
cardboard110.jpg,3
plastic438_aug.jpg,4
paper337_aug.jpg,2
paper561_aug.jpg,2
glass293_aug.jpg,1
glass402.jpg,1
paper175.jpg,2
plastic418.jpg,4
paper30.jpg,2
cardboard159_aug.jpg,3
cardboard361_aug.jpg,3
glass289_aug.jpg,1
plastic301_aug.jpg,4
glass485_aug.jpg,1
plastic232_aug.jpg,4
glass431_aug.jpg,1
cardboard285.jpg,3
paper96.jpg,2
glass292_aug.jpg,1
metal164.jpg,5
plastic55_aug.jpg,4
paper312.jpg,2
paper387.jpg,2
trash73_aug.jpg,6
plastic464_aug.jpg,4
metal26_aug.jpg,5
metal270.jpg,5
glass144_aug.jpg,1
plastic290_aug.jpg,4
cardboard251_aug.jpg,3
plastic319.jpg,4
glass435.jpg,1
trash10_aug.jpg,6
cardboard158.jpg,3
paper50_aug.jpg,2
paper550.jpg,2
plastic69_aug.jpg,4
paper340_aug.jpg,2
paper403.jpg,2
cardboard166.jpg,3
glass177.jpg,1
plastic399_aug.jpg,4
paper174_aug.jpg,2
trash38.jpg,6
paper568.jpg,2
trash40.jpg,6
trash110.jpg,6
plastic104_aug.jpg,4
plastic469_aug.jpg,4
cardboard29_aug.jpg,3
plastic289.jpg,4
metal322_aug.jpg,5
metal276.jpg,5
cardboard83.jpg,3
plastic279.jpg,4
plastic287.jpg,4
glass312.jpg,1
plastic367.jpg,4
paper320_aug.jpg,2
glass477_aug.jpg,1
paper66.jpg,2
paper138_aug.jpg,2
glass105_aug.jpg,1
glass471_aug.jpg,1
paper572.jpg,2
glass293_aug.jpg,1
glass473_aug.jpg,1
paper96_aug.jpg,2
metal212.jpg,5
glass287_aug.jpg,1
trash58.jpg,6
plastic16.jpg,4
paper253.jpg,2
paper378.jpg,2
metal121.jpg,5
paper404_aug.jpg,2
glass266.jpg,1
metal65.jpg,5
cardboard19.jpg,3
cardboard400.jpg,3
plastic481.jpg,4
metal349_aug.jpg,5
metal107_aug.jpg,5
paper523_aug.jpg,2
trash130_aug.jpg,6
plastic321_aug.jpg,4
glass234.jpg,1
paper481_aug.jpg,2
plastic372.jpg,4
metal12.jpg,5
glass225.jpg,1
plastic286_aug.jpg,4
paper67_aug.jpg,2
metal397.jpg,5
glass131.jpg,1
glass473_aug.jpg,1
trash115.jpg,6
plastic23.jpg,4
plastic71.jpg,4
metal83_aug.jpg,5
cardboard173_aug.jpg,3
plastic20.jpg,4
paper408.jpg,2
paper277.jpg,2
paper85.jpg,2
plastic192_aug.jpg,4
glass1_aug.jpg,1
paper135.jpg,2
cardboard154_aug.jpg,3
paper443.jpg,2
plastic76.jpg,4
metal205_aug.jpg,5
metal293.jpg,5
glass264_aug.jpg,1
trash45.jpg,6
metal400_aug.jpg,5
glass339.jpg,1
paper43.jpg,2
trash28_aug.jpg,6
cardboard177.jpg,3
metal135_aug.jpg,5
glass399_aug.jpg,1
glass190.jpg,1
cardboard124_aug.jpg,3
metal299.jpg,5
paper270_aug.jpg,2
glass417_aug.jpg,1
glass331_aug.jpg,1
cardboard226.jpg,3
paper488.jpg,2
glass487.jpg,1
plastic81_aug.jpg,4
paper267.jpg,2
paper480.jpg,2
paper511_aug.jpg,2
paper464_aug.jpg,2
paper369.jpg,2
paper415.jpg,2
metal34.jpg,5
glass29.jpg,1
plastic24_aug.jpg,4
cardboard331_aug.jpg,3
glass174.jpg,1
paper347.jpg,2
glass394.jpg,1
metal58.jpg,5
trash104.jpg,6
paper594_aug.jpg,2
plastic309.jpg,4
metal171_aug.jpg,5
paper439_aug.jpg,2
paper344.jpg,2
trash49_aug.jpg,6
plastic42_aug.jpg,4
paper60.jpg,2
glass176_aug.jpg,1
plastic35.jpg,4
metal384_aug.jpg,5
paper128.jpg,2
glass113_aug.jpg,1
cardboard173_aug.jpg,3
glass428_aug.jpg,1
paper583.jpg,2
glass46.jpg,1
metal130_aug.jpg,5
cardboard340.jpg,3
glass494.jpg,1
paper255_aug.jpg,2
glass499.jpg,1
glass462.jpg,1
plastic453.jpg,4
metal48.jpg,5
plastic45.jpg,4
trash82.jpg,6
metal337_aug.jpg,5
paper285_aug.jpg,2
paper210_aug.jpg,2
glass190_aug.jpg,1
paper295_aug.jpg,2
plastic469_aug.jpg,4
trash86_aug.jpg,6
paper112.jpg,2
glass323.jpg,1
glass250_aug.jpg,1
trash94_aug.jpg,6
glass238_aug.jpg,1
trash68.jpg,6
metal78.jpg,5
glass369.jpg,1
glass54_aug.jpg,1
glass455.jpg,1
cardboard19_aug.jpg,3
plastic334_aug.jpg,4
paper1.jpg,5
paper397_aug.jpg,2
metal356.jpg,5
paper311_aug.jpg,2
metal353_aug.jpg,5
glass460.jpg,1
glass94.jpg,1
paper33.jpg,2
metal95_aug.jpg,5
plastic401_aug.jpg,4
paper166_aug.jpg,2
cardboard56_aug.jpg,3
cardboard250.jpg,3
glass374.jpg,1
glass198_aug.jpg,1
cardboard339.jpg,3
glass304.jpg,1
paper444.jpg,2
glass241.jpg,1
glass439.jpg,1
metal251_aug.jpg,5
cardboard226_aug.jpg,3
plastic468.jpg,4
glass287.jpg,1
paper119.jpg,2
glass295_aug.jpg,1
trash116.jpg,6
plastic196.jpg,4
trash133.jpg,6
paper223.jpg,2
paper550_aug.jpg,2
cardboard10_aug.jpg,3
metal201_aug.jpg,5
trash50_aug.jpg,6
cardboard322_aug.jpg,3
paper470.jpg,2
plastic366.jpg,4
cardboard45.jpg,3
trash121_aug.jpg,6
cardboard149.jpg,3
cardboard259.jpg,3
cardboard304.jpg,3
trash2_aug.jpg,6
plastic299.jpg,4
paper285_aug.jpg,2
glass45.jpg,1
cardboard7_aug.jpg,3
cardboard362.jpg,3
paper230_aug.jpg,2
plastic25_aug.jpg,4
plastic182.jpg,4
metal22_aug.jpg,5
plastic435_aug.jpg,4
metal317.jpg,5
paper543.jpg,2
paper399_aug.jpg,2
paper284.jpg,2
paper206.jpg,2
plastic59.jpg,4
plastic225_aug.jpg,4
metal304_aug.jpg,5
glass307_aug.jpg,1
glass40.jpg,1
paper540_aug.jpg,2
glass163_aug.jpg,1
cardboard64_aug.jpg,3
paper542.jpg,2
glass362.jpg,1
glass254_aug.jpg,1
plastic139.jpg,4
plastic285.jpg,4
plastic335.jpg,4
plastic205.jpg,4
plastic33_aug.jpg,4
paper147_aug.jpg,2
glass108_aug.jpg,1
plastic13.jpg,4
metal353.jpg,5
plastic120_aug.jpg,4
plastic294_aug.jpg,4
trash47_aug.jpg,6
cardboard89_aug.jpg,3
glass69.jpg,1
paper351_aug.jpg,2
plastic389.jpg,4
glass91_aug.jpg,1
glass339_aug.jpg,1
paper497_aug.jpg,2
metal156_aug.jpg,5
paper384_aug.jpg,2
cardboard86.jpg,3
metal49.jpg,5
paper161_aug.jpg,2
metal280_aug.jpg,5
paper570.jpg,2
paper286.jpg,2
glass142.jpg,1
glass263_aug.jpg,1
cardboard273_aug.jpg,3
paper151.jpg,2
paper541.jpg,2
paper63.jpg,2
cardboard154_aug.jpg,3
glass298.jpg,1
paper185.jpg,2
glass433.jpg,1
plastic342_aug.jpg,4
paper341.jpg,2
paper399_aug.jpg,2
plastic346.jpg,4
glass144.jpg,1
glass99.jpg,1
paper108.jpg,2
metal172.jpg,5
paper584_aug.jpg,2
plastic20_aug.jpg,4
cardboard352.jpg,3
glass27.jpg,1
metal1.jpg,1
metal136.jpg,5
plastic92_aug.jpg,4
plastic399_aug.jpg,4
cardboard246.jpg,3
paper139_aug.jpg,2
glass406.jpg,1
paper447.jpg,2
metal141.jpg,5
paper401_aug.jpg,2
glass17_aug.jpg,1
paper380.jpg,2
plastic12_aug.jpg,4
plastic238_aug.jpg,4
paper419_aug.jpg,2
cardboard269.jpg,3
metal356_aug.jpg,5
glass211_aug.jpg,1
paper140.jpg,2
plastic347_aug.jpg,4
metal171.jpg,5
cardboard10.jpg,3
paper71_aug.jpg,2
paper469_aug.jpg,2
metal224_aug.jpg,5
paper417_aug.jpg,2
paper172.jpg,2
cardboard103_aug.jpg,3
metal46.jpg,5
cardboard13.jpg,3
paper447_aug.jpg,2
plastic94.jpg,4
glass127.jpg,1
paper243_aug.jpg,2
glass1_aug.jpg,1
plastic262.jpg,4
glass405.jpg,1
paper428.jpg,2
metal186_aug.jpg,5
metal399.jpg,5
cardboard266.jpg,3
metal76.jpg,5
paper87_aug.jpg,2
plastic208_aug.jpg,4
cardboard122.jpg,3
glass353_aug.jpg,1
cardboard395.jpg,3
plastic94_aug.jpg,4
plastic314.jpg,4
cardboard371.jpg,3
metal229_aug.jpg,5
metal335.jpg,5
metal88.jpg,5
plastic80.jpg,4
glass87_aug.jpg,1
cardboard148_aug.jpg,3
cardboard104.jpg,3
metal234.jpg,5
plastic390_aug.jpg,4
cardboard55.jpg,3
plastic83.jpg,4
cardboard159.jpg,3
trash91.jpg,6
paper328_aug.jpg,2
metal53.jpg,5
paper548_aug.jpg,2
paper282_aug.jpg,2
glass417_aug.jpg,1
plastic292_aug.jpg,4
plastic100.jpg,4
paper447_aug.jpg,2
metal129.jpg,5
plastic230_aug.jpg,4
cardboard277.jpg,3
metal61.jpg,5
glass55.jpg,1
paper478.jpg,2
plastic129.jpg,4
metal221.jpg,5
plastic183_aug.jpg,4
plastic472_aug.jpg,4
paper159_aug.jpg,2
glass218_aug.jpg,1
glass448.jpg,1
plastic42_aug.jpg,4
metal302_aug.jpg,5
paper362_aug.jpg,2
metal306_aug.jpg,5
trash70.jpg,6
glass20_aug.jpg,1
metal50_aug.jpg,5
glass476_aug.jpg,1
paper171_aug.jpg,2
glass225_aug.jpg,1
plastic15.jpg,4
metal405_aug.jpg,5
paper528.jpg,2
plastic274_aug.jpg,4
cardboard325.jpg,3
trash114.jpg,6
plastic441_aug.jpg,4
paper424.jpg,2
plastic178_aug.jpg,4
glass346.jpg,1
trash47_aug.jpg,6
plastic178_aug.jpg,4
plastic459.jpg,4
cardboard161_aug.jpg,3
paper496.jpg,2
glass447_aug.jpg,1
metal19_aug.jpg,5
glass228_aug.jpg,1
metal237_aug.jpg,5
paper340_aug.jpg,2
glass431_aug.jpg,1
paper233_aug.jpg,2
plastic228.jpg,4
cardboard118_aug.jpg,3
glass238.jpg,1
cardboard267_aug.jpg,3
metal391_aug.jpg,5
glass196_aug.jpg,1
paper86.jpg,2
cardboard111_aug.jpg,3
metal128.jpg,5
plastic352_aug.jpg,4
metal359_aug.jpg,5
plastic8_aug.jpg,4
trash57.jpg,6
cardboard307.jpg,3
cardboard154_aug.jpg,3
paper323.jpg,2
paper472.jpg,2
paper141.jpg,2
plastic328.jpg,4
paper532_aug.jpg,2
paper125_aug.jpg,2
trash133_aug.jpg,6
plastic130.jpg,4
plastic370.jpg,4
cardboard84_aug.jpg,3
metal66_aug.jpg,5
metal240_aug.jpg,5
plastic371_aug.jpg,4
cardboard253.jpg,3
paper81.jpg,2
cardboard348.jpg,3
plastic359_aug.jpg,4
metal149_aug.jpg,5
plastic482_aug.jpg,4
plastic169.jpg,4
paper125_aug.jpg,2
plastic432.jpg,4
cardboard221.jpg,3
glass173.jpg,1
glass66_aug.jpg,1
paper464_aug.jpg,2
metal379.jpg,5
metal362.jpg,5
glass258_aug.jpg,1
paper530_aug.jpg,2
glass418.jpg,1
metal213_aug.jpg,5
plastic79.jpg,4
plastic392.jpg,4
plastic368_aug.jpg,4
plastic247.jpg,4
metal3_aug.jpg,5
glass422_aug.jpg,1
glass403.jpg,1
plastic457.jpg,4
glass147.jpg,1
glass392_aug.jpg,1
glass476.jpg,1
metal261_aug.jpg,5
glass292.jpg,1
glass111.jpg,1
metal114.jpg,5
cardboard30.jpg,3
plastic107.jpg,4
paper427.jpg,2
cardboard163.jpg,3
glass313_aug.jpg,1
glass408.jpg,1
paper233_aug.jpg,2
metal269.jpg,5
glass4_aug.jpg,1
paper542_aug.jpg,2
paper119_aug.jpg,2
cardboard66_aug.jpg,3
paper404_aug.jpg,2
cardboard317.jpg,3
cardboard43_aug.jpg,3
paper245_aug.jpg,2
paper117.jpg,2
metal21_aug.jpg,5
glass447.jpg,1
trash95.jpg,6
cardboard343.jpg,3
metal27_aug.jpg,5
plastic398.jpg,4
trash8.jpg,6
glass39.jpg,1
metal186_aug.jpg,5
glass339_aug.jpg,1
paper271.jpg,2
glass59.jpg,1
metal3_aug.jpg,5
glass428_aug.jpg,1
glass87.jpg,1
metal88_aug.jpg,5
paper66_aug.jpg,2
paper221.jpg,2
paper500.jpg,2
cardboard242_aug.jpg,3
cardboard47.jpg,3
trash136.jpg,6
paper44.jpg,2
glass441.jpg,1
cardboard325_aug.jpg,3
cardboard5.jpg,3
paper174.jpg,2
cardboard43_aug.jpg,3
metal104.jpg,5
paper139_aug.jpg,2
glass228.jpg,1
plastic89.jpg,4
metal181_aug.jpg,5
glass67.jpg,1
paper431.jpg,2
paper301_aug.jpg,2
glass439_aug.jpg,1
paper463.jpg,2
glass409_aug.jpg,1
cardboard366_aug.jpg,3
paper162.jpg,2
metal378.jpg,5
cardboard280_aug.jpg,3
metal179_aug.jpg,5
glass3.jpg,1
paper460.jpg,2
paper220.jpg,2
metal45.jpg,5
paper278.jpg,2
cardboard144_aug.jpg,3
cardboard271.jpg,3
metal196.jpg,5
glass113.jpg,1
paper574_aug.jpg,2
paper22_aug.jpg,2
plastic137_aug.jpg,4
metal297.jpg,5
metal228.jpg,5
cardboard53.jpg,3
plastic282.jpg,4
plastic308.jpg,4
metal401.jpg,5
plastic301_aug.jpg,4
glass310_aug.jpg,1
cardboard299.jpg,3
cardboard340_aug.jpg,3
glass311.jpg,1
metal10.jpg,5
plastic218.jpg,4
paper340_aug.jpg,2
metal331.jpg,5
glass419_aug.jpg,1
glass128_aug.jpg,1
plastic19_aug.jpg,4
glass277_aug.jpg,1
glass105.jpg,1
cardboard184.jpg,3
glass75.jpg,1
cardboard319_aug.jpg,3
paper136.jpg,2
glass50.jpg,1
trash32.jpg,6
plastic53_aug.jpg,4
metal227.jpg,5
paper249_aug.jpg,2
paper213.jpg,2
cardboard51.jpg,3
metal184.jpg,5
glass49.jpg,1
paper87.jpg,2
metal291.jpg,5
trash39.jpg,6
glass210.jpg,1
plastic236.jpg,4
paper574.jpg,2
cardboard131_aug.jpg,3
glass204.jpg,1
cardboard248_aug.jpg,3
plastic340.jpg,4
glass414.jpg,1
glass290.jpg,1
plastic45_aug.jpg,4
plastic16_aug.jpg,4
cardboard216.jpg,3
metal351.jpg,5
paper429_aug.jpg,2
cardboard345_aug.jpg,3
cardboard179.jpg,3
paper55.jpg,2
plastic341_aug.jpg,4
metal183.jpg,5
paper552.jpg,2
plastic213.jpg,4
metal95_aug.jpg,5
plastic334_aug.jpg,4
paper52_aug.jpg,2
glass113_aug.jpg,1
cardboard275.jpg,3
cardboard337.jpg,3
cardboard25.jpg,3
plastic82_aug.jpg,4
metal80_aug.jpg,5
glass392.jpg,1
plastic262_aug.jpg,4
paper320_aug.jpg,2
paper382.jpg,2
plastic257_aug.jpg,4
metal21_aug.jpg,5
trash135.jpg,6
paper9.jpg,2
glass68.jpg,1
paper584.jpg,2
cardboard88.jpg,3
glass377_aug.jpg,1
paper224_aug.jpg,2
metal398.jpg,5
plastic351.jpg,4
metal372_aug.jpg,5
cardboard319.jpg,3
trash137.jpg,6
metal362_aug.jpg,5
trash16.jpg,6
plastic86.jpg,4
metal309.jpg,5
paper590.jpg,2
glass472.jpg,1
plastic451.jpg,4
paper543_aug.jpg,2
cardboard366.jpg,3
plastic423.jpg,4
metal17.jpg,5
metal92.jpg,5
glass146.jpg,1
cardboard124.jpg,3
metal373.jpg,5
cardboard147_aug.jpg,3
paper354_aug.jpg,2
plastic147_aug.jpg,4
glass214_aug.jpg,1
plastic42_aug.jpg,4
cardboard135_aug.jpg,3
paper39.jpg,2
paper523_aug.jpg,2
plastic410_aug.jpg,4
cardboard238_aug.jpg,3
paper504.jpg,2
plastic278.jpg,4
metal121_aug.jpg,5
cardboard366_aug.jpg,3
plastic326_aug.jpg,4
glass171_aug.jpg,1
plastic448.jpg,4
cardboard376.jpg,3
glass331.jpg,1
metal198.jpg,5
paper554_aug.jpg,2
paper12_aug.jpg,2
paper311_aug.jpg,2
cardboard16.jpg,3
glass455_aug.jpg,1
metal297_aug.jpg,5
metal120.jpg,5
glass214.jpg,1
plastic478_aug.jpg,4
paper282.jpg,2
plastic44.jpg,4
metal28.jpg,5
glass436_aug.jpg,1
paper110_aug.jpg,2
cardboard47_aug.jpg,3
plastic147.jpg,4
paper497_aug.jpg,2
paper124.jpg,2
paper186_aug.jpg,2
glass270_aug.jpg,1
metal144_aug.jpg,5
metal379_aug.jpg,5
cardboard286.jpg,3
plastic409.jpg,4
plastic20_aug.jpg,4
cardboard150_aug.jpg,3
glass383_aug.jpg,1
plastic424_aug.jpg,4
paper196_aug.jpg,2
trash10_aug.jpg,6
plastic219.jpg,4
cardboard155.jpg,3
plastic10_aug.jpg,4
metal258_aug.jpg,5
trash120.jpg,6
cardboard11.jpg,3
paper236.jpg,2
glass158_aug.jpg,1
metal328.jpg,5
glass38.jpg,1
metal66_aug.jpg,5
plastic11_aug.jpg,4
glass150.jpg,1
cardboard180_aug.jpg,3
glass60_aug.jpg,1
plastic34.jpg,4
cardboard329_aug.jpg,3
plastic166_aug.jpg,4
plastic195_aug.jpg,4
glass204_aug.jpg,1
trash43.jpg,6
paper377_aug.jpg,2
paper188.jpg,2
paper492_aug.jpg,2
paper311_aug.jpg,2
paper482.jpg,2
plastic236_aug.jpg,4
plastic388_aug.jpg,4
trash129_aug.jpg,6
cardboard178.jpg,3
paper166_aug.jpg,2
glass297.jpg,1
cardboard2_aug.jpg,3
cardboard192_aug.jpg,3
paper70_aug.jpg,2
cardboard29_aug.jpg,3
metal37.jpg,5
paper406.jpg,2
cardboard342.jpg,3
paper565.jpg,2
plastic293.jpg,4
glass9_aug.jpg,1
paper302_aug.jpg,2
paper325.jpg,2
cardboard283_aug.jpg,3
paper485.jpg,2
glass153.jpg,1
metal118.jpg,5
metal239_aug.jpg,5
paper164.jpg,2
paper573.jpg,2
glass181_aug.jpg,1
plastic107_aug.jpg,4
cardboard391.jpg,3
plastic138.jpg,4
paper326.jpg,2
glass151_aug.jpg,1
paper89_aug.jpg,2
paper367.jpg,2
metal374_aug.jpg,5
plastic42_aug.jpg,4
